0,structure,subnet
98,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
99,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
100,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
101,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
102,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
103,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
104,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
105,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
106,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
107,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
108,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
109,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
110,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
111,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
112,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
113,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
114,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
115,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
116,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
117,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
118,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
119,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
120,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
121,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
122,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
123,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
124,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
125,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
126,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
127,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
128,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
129,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
130,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
131,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
132,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
133,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
134,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
135,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
136,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
137,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
138,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
139,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
140,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
141,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
142,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
143,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
144,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
145,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
146,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
147,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
148,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
149,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
150,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
151,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
152,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
153,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
154,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
155,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
156,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
157,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
158,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
159,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
160,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
161,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
162,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
163,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
164,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
165,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
166,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
167,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
168,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
169,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
170,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
171,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
172,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
173,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
174,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
175,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
176,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
177,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
178,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
179,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
180,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
181,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
182,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
183,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
184,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
185,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
186,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
187,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
188,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
189,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
190,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
191,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
192,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
193,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
194,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
195,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
196,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
197,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
198,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
199,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
200,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
201,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
202,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
203,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
204,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
205,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
206,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
207,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
208,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
209,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
210,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
211,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
212,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
213,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
214,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
215,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
216,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
217,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
218,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
219,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
220,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
221,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
222,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
223,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
224,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
225,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
226,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
227,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
228,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
229,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
230,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
231,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
232,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
233,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
234,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
235,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
236,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
237,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
238,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
239,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
240,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
241,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
242,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
243,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
244,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
245,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
246,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
247,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
248,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
249,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
250,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
251,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
252,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
253,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
254,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
255,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
256,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
257,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
258,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
259,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
260,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
261,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
262,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
263,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
264,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
265,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
266,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
267,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
268,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
269,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
270,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
271,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
272,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
273,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
274,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
275,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
276,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
277,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
278,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
279,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
280,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
281,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
282,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
283,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
284,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
285,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
286,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
287,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
288,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
289,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
290,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
291,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
292,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
293,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
294,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
295,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
296,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
297,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
298,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
299,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
300,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
301,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
302,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
303,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
304,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
305,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
306,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
307,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
308,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
309,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
310,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
311,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
312,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
313,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
314,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
315,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
316,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
317,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
318,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
319,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
320,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
321,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
322,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
323,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
324,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
325,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
326,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
327,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
328,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
329,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
330,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
331,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
332,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
333,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
334,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
335,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
336,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
337,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
338,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
339,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
340,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
341,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
342,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
343,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
344,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
345,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
346,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
347,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
348,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
349,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
350,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
351,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
352,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
353,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
354,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
355,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
356,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
357,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
358,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
359,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
360,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
361,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
362,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
363,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
364,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
365,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
366,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
367,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
368,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
369,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
370,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
371,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
372,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
373,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
374,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
375,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
376,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
377,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
378,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
379,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
380,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
381,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
382,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
383,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
384,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
385,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
386,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
387,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
388,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
389,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
390,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
391,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
392,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
393,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
394,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
395,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
396,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
397,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
398,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
399,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
400,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
401,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
402,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
403,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
404,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
405,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
406,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
407,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
408,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
409,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
410,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
411,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
412,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
413,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
414,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
415,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
416,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
417,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
418,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
419,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
420,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
421,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
422,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
423,neuron,iaf_neuron,-70.0,-55.0,-70.0,250.0
