1,401.8
3,479.8
4,353.6
5,401.5
8,145.8
9,428.0
12,336.4
14,91.1
14,128.9
15,268.1
20,15.9
24,252.2
27,31.1
35,461.7
36,358.0
37,321.7
38,54.0
39,69.0
39,485.8
45,102.6
45,260.1
45,344.0
47,371.8
48,349.5
49,67.0
49,484.1
53,385.8
53,441.4
57,375.0
58,242.5
61,45.8
62,31.6
63,222.9
64,83.9
65,199.9
66,87.0
68,157.8
69,481.3
70,281.6
72,38.0
74,188.1
75,479.1
76,7.4
76,14.4
76,21.2
76,28.1
76,35.8
76,41.1
76,48.3
76,55.9
76,65.4
76,74.5
76,79.9
76,86.6
76,92.0
76,102.7
76,108.7
76,117.3
76,124.4
76,129.7
76,137.0
76,146.7
76,151.8
76,161.4
76,167.6
76,174.3
76,179.5
76,187.3
76,193.9
76,199.6
76,203.7
76,208.6
76,214.6
76,224.3
76,231.2
76,237.2
76,243.5
76,249.3
76,255.8
76,266.8
76,275.3
76,282.3
76,287.5
76,296.9
76,304.9
76,311.2
76,318.3
76,326.0
76,331.2
76,337.9
76,344.0
76,354.0
76,362.1
76,368.3
76,377.7
76,383.8
76,388.5
76,394.9
76,400.5
76,409.8
76,414.5
76,422.9
76,428.5
76,440.1
76,445.3
76,451.4
76,457.3
76,462.6
76,468.3
76,474.3
76,480.5
76,490.6
76,498.9
77,4.3
77,11.0
77,17.9
77,26.0
77,31.6
77,37.0
77,41.9
77,47.3
77,54.4
77,65.3
77,71.3
77,79.4
77,85.6
77,93.2
77,101.0
77,109.2
77,115.0
77,124.1
77,131.7
77,139.3
77,147.3
77,154.5
77,164.5
77,170.5
77,177.2
77,182.6
77,188.4
77,195.9
77,202.2
77,208.4
77,215.7
77,222.2
77,233.4
77,238.3
77,246.7
77,254.2
77,260.9
77,266.4
77,272.8
77,278.6
77,282.9
77,290.1
77,294.9
77,301.7
77,311.2
77,317.8
77,325.9
77,334.6
77,340.8
77,348.0
77,357.2
77,365.2
77,370.9
77,379.3
77,387.8
77,394.4
77,400.2
77,408.2
77,414.3
77,423.5
77,429.6
77,436.1
77,442.3
77,449.1
77,455.2
77,461.1
77,467.4
77,474.3
77,480.5
77,490.5
77,496.0
78,6.5
78,14.5
78,22.6
78,28.9
78,35.8
78,42.6
78,50.8
78,60.4
78,68.0
78,73.6
78,80.8
78,88.4
78,93.9
78,100.1
78,105.4
78,113.5
78,118.5
78,127.8
78,133.2
78,140.4
78,146.2
78,154.4
78,160.7
78,166.7
78,173.5
78,182.2
78,188.0
78,195.2
78,199.9
78,207.1
78,212.1
78,218.3
78,225.5
78,232.1
78,240.7
78,247.5
78,254.1
78,262.5
78,270.3
78,277.6
78,286.1
78,293.7
78,299.7
78,306.3
78,314.9
78,320.7
78,327.8
78,333.4
78,339.4
78,347.1
78,355.7
78,361.6
78,368.4
78,377.1
78,383.0
78,394.1
78,401.4
78,412.0
78,418.5
78,429.1
78,437.1
78,442.1
78,446.8
78,457.5
78,462.7
78,468.4
78,477.6
78,482.1
78,487.8
78,494.0
79,6.2
79,11.8
79,18.0
79,24.6
79,31.8
79,38.6
79,46.3
79,59.3
79,63.9
79,71.7
79,78.8
79,86.2
79,94.5
79,100.1
79,105.6
79,113.7
79,120.1
79,128.3
79,133.6
79,142.3
79,149.3
79,153.8
79,159.8
79,164.9
79,170.6
79,180.3
79,186.3
79,191.9
79,198.3
79,204.6
79,212.4
79,218.9
79,224.7
79,230.9
79,239.9
79,249.2
79,255.7
79,263.6
79,271.4
79,276.7
79,282.4
79,289.1
79,298.1
79,304.1
79,309.8
79,316.7
79,324.4
79,335.0
79,343.2
79,349.0
79,359.7
79,365.1
79,372.1
79,377.3
79,383.4
79,390.0
79,395.8
79,402.3
79,409.8
79,415.2
79,420.8
79,426.3
79,433.6
79,440.1
79,444.6
79,451.1
79,458.3
79,465.3
79,472.0
79,477.8
79,485.2
79,491.8
79,497.1
80,7.9
80,16.0
80,27.8
80,34.9
80,41.3
80,47.8
80,53.4
80,58.6
80,65.9
80,71.3
80,78.9
80,87.3
80,93.2
80,99.2
80,104.9
80,113.2
80,118.8
80,125.2
80,131.6
80,136.5
80,142.3
80,148.5
80,154.3
80,160.7
80,170.3
80,175.4
80,182.1
80,189.1
80,195.2
80,201.6
80,207.7
80,217.3
80,225.9
80,231.8
80,237.2
80,245.2
80,252.3
80,259.0
80,265.6
80,273.4
80,279.3
80,285.0
80,291.4
80,303.3
80,308.5
80,313.7
80,318.6
80,326.7
80,331.4
80,336.1
80,342.0
80,348.3
80,355.1
80,363.0
80,368.6
80,378.6
80,390.5
80,396.0
80,403.0
80,410.3
80,419.9
80,426.9
80,433.0
80,438.6
80,444.3
80,452.2
80,465.3
80,471.2
80,477.7
80,483.2
80,489.9
80,495.0
81,6.0
81,14.7
81,22.9
81,28.1
81,33.8
81,41.8
81,47.9
81,57.3
81,62.8
81,67.5
81,74.4
81,83.2
81,88.7
81,97.5
81,102.9
81,111.3
81,119.2
81,125.8
81,132.6
81,140.0
81,146.1
81,152.6
81,160.2
81,166.5
81,173.9
81,182.3
81,188.7
81,194.0
81,202.5
81,207.9
81,213.1
81,220.7
81,227.3
81,234.0
81,240.0
81,248.3
81,253.0
81,261.4
81,276.0
81,283.8
81,289.8
81,294.9
81,299.7
81,304.6
81,309.2
81,315.1
81,320.7
81,326.5
81,332.3
81,338.9
81,344.5
81,350.6
81,359.7
81,364.1
81,370.0
81,378.7
81,384.1
81,392.3
81,401.2
81,407.0
81,414.7
81,419.8
81,426.6
81,434.9
81,443.0
81,450.0
81,456.0
81,462.9
81,468.8
81,473.5
81,483.4
81,492.6
81,498.0
82,4.1
82,11.5
82,17.7
82,29.3
82,34.3
82,41.8
82,48.3
82,55.3
82,61.6
82,69.4
82,76.4
82,83.9
82,91.4
